Pgroup,Lp,Pkod,Pname,p_sale_in_time,Psale,Pavarage_stock,Rotation_in_days,Rotation_in_times
FISH,1,18966,KOTLETY RYBNA KG/P?ATY SMA?ONE,0.007770053,2.91,1.09,140.7969718,2.65630713
FISH,1,10300,FILETY SLEDZIOWE 400G W SOSIE SMIET.,0.00802139,3,1,124.6666667,3
FISH,1,9553,SLEDZ W POMIDORACH 170 G EVRA,0.032085561,12,4,124.6666667,3
FISH,1,5902,SZPROT W POMIDORZE 175G LOSOS,0.016042781,6,2,124.6666667,3
FISH,1,8981,PASZTET LOSOSIOWY 160 G,0.045454545,17,5,110,3.4
FISH,1,5635,FILET Z MINTAJA /KOSTKA,0.010467914,3.92,1.09,103.6500639,3.608294931
FISH,1,10069,FILETY Z SARDYNKI W OLEJU 170 G SKARBY,0.010695187,4,1,93.5,4
FISH,1,4991,FILET  ZAPIEKANY SEREM ZOLTYM,0.026917112,10.07,2.43,90.3885964,4.137690095
FISH,1,1789,SZPROT WEDZONY KG,0.004331551,1.62,0.38,87.72839506,4.263157895
FISH,1,5322,SLEDZIK NA RAZ 100G PIKANTNY,0.042780749,16,3,70.125,5.333333333
FISH,1,8997,SALATKA KEBAB 150 G LISNER,0.016042781,6,1,62.33333333,6
FISH,1,8998,FORTUNA 300 ML SZKLO JABLKO,0.034759358,13,2,57.53846154,6.5
FISH,1,8977,FILETY SLEDZIOWE 300G ERA,0.018716578,7,1,53.42857143,7
FISH,1,16087,P PASTA LOSOS ZE SZCZYPIORKIEM,0.112299465,42,6,53.42857143,7
FISH,1,16089,P PASTA Z TUNCZYKA,0.056149733,21,3,53.42857143,7
FISH,1,6955,SLEDZIK NA RAZ 100G W SMIETANIE,0.042780749,16,2,46.75,8
FISH,1,3397,PAPRYKARZ SZCZECINSKI 135G DEGA,0.117647059,44,4,34,11
FISH,1,9239,MAKRELA W SOSIE POMID.170 G EVRO FISH,0.040106952,15,1,24.93333333,15
FISH,1,8057,PIESEK Z CUKIERKAMI,0.018716578,7,0,0,
FISH,1,16476,PODKOLANOWKI 2PARY,0.06684492,25,0,0,
FISH,1,8369,PODKOLANOWKI MIKROFIBRA 40,0.021390374,8,0,0,
FISH,1,17313,PODKOLANOWKI STRETCH 2,0.002673797,1,0,0,
FISH,1,14460,PODKOLANOWKI-SKARPETY 2 PART,0.101604278,38,0,0,
FISH,1,11251,PODKOLANWKI 2 PARY,0.064171123,24,0,0,
FISH,1,19269,RAJSTOPY  LADY GLAMOUR. CZARNE R.2,0.002673797,1,0,0,
FISH,1,16668,RAJSTOPY 15 DEN INEZ,0.021390374,8,0,0,
FISH,1,16671,RAJSTOPY 15 DEN INEZ,0.080213904,30,0,0,
FISH,1,16654,RAJSTOPY 15 DEN M INEZ,0.005347594,2,0,0,
FISH,1,11253,RAJSTOPY 20 DEN L,0.069518717,26,0,0,
FISH,1,11254,RAJSTOPY 20 DEN XL,0.06684492,25,0,0,
FISH,1,5782,RAJSTOPY 40 DEN,0.029411765,11,0,0,
FISH,1,16794,RAJSTOPY 60 DEN,0.013368984,5,0,0,
FISH,1,16792,RAJSTOPY 60 DEN,0.002673797,1,0,0,
FISH,1,16793,RAJSTOPY 60 DEN,0.00802139,3,0,0,
FISH,1,11258,RAJSTOPY DZIECIECE,0.040106952,15,0,0,
FISH,1,11256,RAJSTOPY GATTA 15 DEN,0.002673797,1,0,0,
FISH,1,17315,RAJSTOPY STRETCH 2,0.002673797,1,0,0,
FISH,1,5224,SKARPETKI BALLERINA,0.00802139,3,0,0,
FISH,1,18654,SKARPETKI DZIEWCZ?CE 2 SZT WZR,0.010695187,4,0,0,
FISH,1,8056,SKARPETY,0.040106952,15,0,0,
FISH,1,12746,SKARPETY BAWE?NA,0.002673797,1,0,0,
FISH,1,8847,SKARPETY DAMSKIE,0.002673797,1,0,0,
FISH,1,11265,SKARPETY MESKIE,0.021390374,8,0,0,
FISH,1,15431,RAJSTOPY 60 DEN,0.00802139,3,7,872.6666667,0.428571429
FISH,1,11252,RAJSTOPY 20 DEN,0.010695187,4,8,748,0.5
FISH,1,17312,PODKOLANOWKI 2,0.010695187,4,6,561,0.666666667
FISH,1,3016,RAJSTOPY INEZ EXCLUSIVE 8 DEN,0.032085561,12,13,405.1666667,0.923076923
FISH,1,3018,SKARPETY FITN,0.00802139,3,2,249.3333333,1.5
FISH,1,16653,RAJSTOPY 15 DEN INEZ,0.240641711,90,41,170.3777778,2.195121951
FISH,1,11255,RAJSTOPY 20 DEN  XXL,0.045454545,17,7,154,2.428571429
FISH,1,17330,RAJSTOPY STRETCH -4,0.024064171,9,3,124.6666667,3
FISH,1,17025,SKARPETY INEZ B/UCISK,0.048128342,18,2,41.55555556,9
FISH,1,17322,RAJSTOPY STRETCH -3,0.061497326,23,1,16.26086957,23
FISH,1,7695,AMELIA PIANKA 380 G SMIET.CZEK,0.077540107,29,0,0,
FISH,1,9599,AMELIA PIANKA CYTRYNA 380 G,0.024064171,9,0,0,
FISH,1,17072,AMELIA PIANKA CZEKOLADA 380 G,0.032085561,12,0,0,
FISH,1,5633,ANDRUTY   FURMANIAK,1.657754011,620,0,0,
FISH,1,9918,ANDRUTY 20 G,0.13368984,50,0,0,
FISH,1,6605,ANIMALS MODEL,0.002673797,1,0,0,
FISH,1,10391,ANIO?EK BIALA CZEKOLADA 40 G,0.00802139,3,0,0,
FISH,1,7072,BABECZKI SWIATECZNE GRZES,0.098930481,37,0,0,
FISH,1,17015,BABKA  DO SW CIAZYNSKI,0.040106952,15,0,0,
FISH,1,5477,BABKA  KOWOLKA,0.262032086,98,0,0,
FISH,1,8879,BABKA WANIL+SMIET 270 G,0.00802139,3,0,0,
FISH,1,8881,BABKA WANILIOWO Z ORZECH 300 G,0.002673797,1,0,0,
FISH,1,9778,BANAN SPRAY,0.032085561,12,0,0,
FISH,1,6986,BARANEK 65 G,0.002673797,1,0,0,
FISH,1,8149,BAROB BOMB 195 G,0.026737968,10,0,0,
FISH,1,10635,BARON BOMBONIERKA 250 G,0.013368984,5,0,0,
FISH,1,7634,BATON 3BIT ORZECHOWY  46/51 G,0.144385027,54,0,0,
FISH,1,9743,BATON 7 DAYS CAKE CREM,0.082887701,31,0,0,
FISH,1,9462,BATON 7DAYS KAKAO W POLEWIE,0.171122995,64,0,0,
FISH,1,17345,BATON CINI MINIS 25 G NESTLE,0.080213904,30,0,0,
FISH,1,5872,BATON FRUTICA 40 G,0.013368984,5,0,0,
FISH,1,7862,BATON FRUTICA 40 G,0.013368984,5,0,0,
FISH,1,19717,BATON IKAR XXL WAWEL,0.334224599,125,0,0,
FISH,1,2738,BATON KINDER BUENO 43G,0.713903743,267,0,0,
FISH,1,17800,BATON KINDER BUENO WHITE,0.326203209,122,0,0,
FISH,1,8839,BATON KINDER CANTRY,0.045454545,17,0,0,
FISH,1,10008,BATON KNOPERS 25G,1.058823529,396,0,0,
FISH,1,9598,BATON KNOPERS KOKOS 25 G,0.195187166,73,0,0,
FISH,1,17622,BATON KROWKOWY WAWEL,0.077540107,29,0,0,
FISH,1,2262,BATON LION 40 G PEANUT,0.112299465,42,0,0,
FISH,1,7920,BATON LION BLACK/WHITE 40 G,0.278074866,104,0,0,
FISH,1,846,BATON MACIEK XXL TOFFI WAWEL,0.056149733,21,0,0,
FISH,1,840,BATON MACIEK XXL WAWEL  ADWOKAT,0.181818182,68,0,0,
FISH,1,7353,BATON MARS 51 G,0.387700535,145,0,0,
FISH,1,15504,BATON MILKY WAY 21 5,1.636363636,612,0,0,
FISH,1,6782,BATON NESQUIK DELIC 25 G,0.117647059,44,0,0,
FISH,1,8425,BATON PIEROT WEDEL 45GR,0.013368984,5,0,0,
FISH,1,5838,BATON SNICKERS 50 G,0.647058824,242,0,0,
FISH,1,9939,BATON TWIX   XTRA 2*37.5,0.077540107,29,0,0,
FISH,1,15436,BATON TWIX 56 G,0.28342246,106,0,0,
FISH,1,10245,BATON TWIX GINGER 46 G,0.082887701,31,0,0,
FISH,1,8517,BATONIK MUU 29 G,0.085561497,32,0,0,
FISH,1,8518,BATONIK POWER 30 G,0.128342246,48,0,0,
FISH,1,7866,BISZKOPT Z GALARETKA 135 G,0.026737968,10,0,0,
FISH,1,3471,BISZKOPTY WROCLAWSKIE 120G,0.184491979,69,0,0,
FISH,1,10352,BOMB MERCI 210 G MUSS,0.002673797,1,0,0,
FISH,1,2432,BOMB MERCI 250G,0.042780749,16,0,0,
FISH,1,2436,BOMB MERCI 400G,0.005347594,2,0,0,
FISH,1,17380,BOMB MERCI GREEN 250 G,0.00802139,3,0,0,
FISH,1,5802,BOMB MERCI NIEBIES 250G,0.010695187,4,0,0,
FISH,1,9560,BOMB MON CHERI 147 G SERCE,0.010695187,4,0,0,
FISH,1,1956,BOMB TOFFI FEE 125G,0.136363636,51,0,0,
FISH,1,6067,BOMB TOFFIFEE 250 G,0.002673797,1,0,0,
FISH,1,5603,BOMB.FIORELLA 140G,0.034759358,13,0,0,
FISH,1,15509,BOMBONIERA   BARON 115 G,0.010695187,4,0,0,
FISH,1,4411,BOMBONIERA BARON 250 G,0.013368984,5,0,0,
FISH,1,10508,BOMBONIERA FERRERO COLLECTION 269 G,0.002673797,1,0,0,
FISH,1,6661,BOMBONIERA FLOWER 92 G,0.00802139,3,0,0,
FISH,1,8021,BOMBONIERA GALARE.W CZEKOL WISNIA 190 G,0.042780749,16,0,0,
FISH,1,1548,BOMBONIERA GALARETKA W CZEK 190 G,0.00802139,3,0,0,
FISH,1,4759,BOMBONIERA IMPRESJA 207 G BARON,0.021390374,8,0,0,
FISH,1,7173,BOMBONIERA POMORZANKA 175 G CHOCO,0.037433155,14,0,0,
FISH,1,2900,BOMBONIERA RAFAELLO 230 G,0.005347594,2,0,0,
FISH,1,4639,BOMBONIERKA GALARETKA PORZ.190 G JUTRZE,0.016042781,6,0,0,
FISH,1,7364,BORSETO 7 DAYS Z OWOC.LESNYCH 80 G,0.002673797,1,0,0,
FISH,1,8064,BUBLE GUM ROLL,0.024064171,9,0,0,
FISH,1,10169,CHLEB TOSTOWY 250G,0.010695187,4,0,0,
FISH,1,7447,CHRUPKI KOLOROWE 100 G BOLTEX,0.053475936,20,0,0,
FISH,1,10889,CHRUPKI KUKUR. CELKA 70GR OPAK 25 SZT,2.131016043,797,0,0,
FISH,1,7844,CHRUPKI KUKURYDZIANE OWOCOWE 80 G,0.294117647,110,0,0,
FISH,1,8501,CHRUPKI STAR ORZECH  58 G,0.160427807,60,0,0,
FISH,1,6586,CHRUPKI Z OWOCAMI MAX 80 G,0.125668449,47,0,0,
FISH,1,4530,CHRUSCIKI/CIASTA ROZNE KG,0.251176471,93.94,0,0,
FISH,1,10223,CIACHO GORALKI 38 G KAKAO,0.069518717,26,0,0,
FISH,1,9101,CIASTECZKA MINIS CHOCO 100G,0.048128342,18,0,0,
FISH,1,9102,CIASTECZKA ZOO Z KAKAO 100G,0.06684492,25,0,0,
FISH,1,9427,CIASTKA  HIT 220 G CYTRYNA BIALA CZEK.,0.005347594,2,0,0,
FISH,1,4704,CIASTKA  KUBUS MASLANE 100 G,0.013368984,5,0,0,
FISH,1,3666,CIASTKA BEZY LUZ,0.002887701,1.08,0,0,
FISH,1,3349,CIASTKA BISZKOPCIKI 205 G,0.00802139,3,0,0,
FISH,1,6062,CIASTKA DESIMO MORELA 135 G,0.013368984,5,0,0,
FISH,1,6827,CIASTKA DESIMO Z KREMEM ORZECHOWYM 150 G,0.018716578,7,0,0,
FISH,1,18979,CIASTKA DESIMO ZBO?OWE 200G,0.026737968,10,0,0,
FISH,1,9260,CIASTKA DESSIMO MALINA 135 G,0.080213904,30,0,0,
FISH,1,10033,CIASTKA DESSINO 120 GR KAWA?KI CZEKOLADY,0.026737968,10,0,0,
FISH,1,6232,CIASTKA HAPPY NERO 140 G FLIS,0.010695187,4,0,0,
FISH,1,9428,CIASTKA HIT 220 G B.CZEKOLADA I MALINA,0.005347594,2,0,0,
FISH,1,9429,CIASTKA HIT 220 G CZEKOL+POMARANCZ,0.005347594,2,0,0,
FISH,1,16748,CIASTKA HIT 220 G ORZECH,0.018716578,7,0,0,
FISH,1,19239,CIASTKA HIT 220G CZEKOLADA,0.024064171,9,0,0,
FISH,1,9980,CIASTKA HIT MILKY 220GR,0.013368984,5,0,0,
FISH,1,1972,CIASTKA HIT WANILIA 220,0.013368984,5,0,0,
FISH,1,8938,CIASTKA HOLENDERSKIE POLSLODKIE 168G,0.016042781,6,0,0,
FISH,1,1213,CIASTKA JEZYKI -DARK WISNIA,0.045454545,17,0,0,
FISH,1,9169,CIASTKA JEZYKI BIALEJ CZEK.140 G,0.029411765,11,0,0,
FISH,1,8831,CIASTKA JEZYKI CAFE 140 G,0.045454545,17,0,0,
FISH,1,4679,CIASTKA JEZYKI Z ADVOCAT 140 G JUTRZENKA,0.037433155,14,0,0,
FISH,1,3258,CIASTKA KOWOLKA BABECZKI SUCHE,0.001296791,0.49,0,0,
FISH,1,2835,CIASTKA KRAKUSKI 181 G DUELKI,0.013368984,5,0,0,
FISH,1,8084,CIASTKA KRAKUSKI FLORIANKI 171G,0.128342246,48,0,0,
FISH,1,4021,CIASTKA KRAKUSKI MASLANE 201 G,0.050802139,19,0,0,
FISH,1,17219,CIASTKA KRAKUSKI SERDUSZKA 171 G,0.131016043,49,0,0,
FISH,1,15853,CIASTKA LAKOTKI KAKAO 168 G,0.034759358,13,0,0,
FISH,1,9890,CIASTKA LEIBNEZ ZOO KAKAO 100G,0.029411765,11,0,0,
FISH,1,9281,CIASTKA LEIBNIZ  ZOO 100 G ORYGINAL,0.056149733,21,0,0,
FISH,1,10021,CIASTKA MALTIKEKS GATDEN 350GR,0.013368984,5,0,0,
FISH,1,9991,CIASTKA MILKA 150GR CHOCO-WAFER,0.016042781,6,0,0,
FISH,1,7598,CIASTKA MILKA SENSATIONS 156 G,0.016042781,6,0,0,
FISH,1,9331,CIASTKA MINIS CHOCO 120 G W POLEWANE,0.018716578,7,0,0,
FISH,1,9843,CIASTKA OREO 96 G,0.021390374,8,0,0,
FISH,1,5161,CIASTKA PALUSZKI 144 G MALINA,0.040106952,15,0,0,
FISH,1,12313,CIASTKA PALUSZKI 144 G POMAR.,0.053475936,20,0,0,
FISH,1,11729,CIASTKA PALUSZKI 144G WISNIA,0.053475936,20,0,0,
FISH,1,13099,CIASTKA PETITKI W CZEK.111G,0.010695187,4,0,0,
FISH,1,9609,CIASTKA ROSHEN CHOCO 150 G,0.013368984,5,0,0,
FISH,1,7515,CIASTKA SONATA 125 G CZEL.MLECZNA,0.018716578,7,0,0,
FISH,1,7514,CIASTKA SONATA 125 G DESEROWA,0.021390374,8,0,0,
FISH,1,7285,CUKIER PUDER 500 G,0.013368984,5,0,0,
FISH,1,9426,CUKIERKI JOJO PIANKA 90G NESTLE,0.002673797,1,0,0,
FISH,1,8426,CUKIERKI JOJO PIANKA ZAKRECONE 90GR NEST,0.005347594,2,0,0,
FISH,1,2116,CUKIERKI JUMI OWOCOWE 100G,0.029411765,11,0,0,
FISH,1,13501,CUKIERKI NIMM2 90G,0.021390374,8,0,0,
FISH,1,8163,CUKIERKI PUDROWE LUZ,0.006938503,2.6,0,0,
FISH,1,7497,CUKIERKI WERTHERS ORIGINAL 75GR,0.013368984,5,0,0,
FISH,1,9170,CUKIERKI ZOZOLE MUSS 75 G,0.010695187,4,0,0,
FISH,1,1763,CZEK ALPEN GOLD 90 G GORZKA,0.042780749,16,0,0,
FISH,1,10369,CZEK AMELIA 250G Z CIASTECZKAMI,0.00802139,3,0,0,
FISH,1,10368,CZEK AMELIA 260 G CREM BRULEE,0.00802139,3,0,0,
FISH,1,1950,CZEK AMELIA BIALA 100G,0.013368984,5,0,0,
FISH,1,5529,CZEK.MILKA TRIPLE COCOA 90GR,0.018716578,7,0,0,
FISH,1,8100,CZEKOLADA  ALPEN GOLD ORZ+RODZ 90 G,0.037433155,14,0,0,
FISH,1,8647,CZEKOLADA BARON 100 G WALWNTYNKOWA,0.037433155,14,0,0,
FISH,1,10319,CZEKOLADA BARON WISNIA 100G,0.00802139,3,0,0,
FISH,1,9474,CZEKOLADA BARON Z MALINAMI 100G,0.032085561,12,0,0,
FISH,1,10254,CZEKOLADA BARON Z TRUSK 100G,0.013368984,5,0,0,
FISH,1,10024,CZEKOLADA MILKA 280GR TRIOLADE,0.013368984,5,0,0,
FISH,1,3239,CZEKOLADA OKIENKO ORZECH.100G,0.018716578,7,0,0,
FISH,1,5165,CZEKOLADA RITTER 100 G,0.010695187,4,0,0,
FISH,1,10321,CZEKOLADA ROSHEN 90 G BORWKA,0.013368984,5,0,0,
FISH,1,10394,CZEKOLADKI HIBBI 100G SW.,0.005347594,2,0,0,
FISH,1,4979,DELICJE MALINOWE 147G,0.048128342,18,0,0,
FISH,1,4308,DELICJE MALINOWE 294 G WEDEL,0.00802139,3,0,0,
FISH,1,1941,DELICJE MORELOWE 147GR,0.013368984,5,0,0,
FISH,1,4967,DELICJE POMARANCZOWE 147G,0.109625668,41,0,0,
FISH,1,5331,DELICJE WISNIOWE 294G WEDEL,0.034759358,13,0,0,
FISH,1,6912,DR O CIASTO BABECZKI,0.002673797,1,0,0,
FISH,1,8966,DR O KREM DO TORTOW CZEKOLADA 140 G,0.010695187,4,0,0,
FISH,1,6911,DR.O CIASTO BABECZKI,0.005347594,2,0,0,
FISH,1,1311,DRAZE KOKOSOWE KORSARZ 70G SKAWA,0.096256684,36,0,0,
FISH,1,1310,DRAZE SKAWA  CZEKOL.70G,0.155080214,58,0,0,
FISH,1,1308,DRAZE SMIETANKOWE 70G SKAWA,0.136363636,51,0,0,
FISH,1,10026,DRA?E M&M ORZECHOWE 150 GR,0.013368984,5,0,0,
FISH,1,15499,DROPS EUKALIPTUS,0.005347594,2,0,0,
FISH,1,6327,DROPS HALLS BLACKURANT,0.104278075,39,0,0,
FISH,1,3094,DROPS HALLS MIOD CYTRYNA 33.5G,0.112299465,42,0,0,
FISH,1,4689,DROPS HALLS ORGINAL 33.5G *20,0.117647059,44,0,0,
FISH,1,9776,DROPS HALLS WOTERMELON,0.053475936,20,0,0,
FISH,1,4990,DROPS WERTHERS ORIGINAL 50G,0.018716578,7,0,0,
FISH,1,4268,FERRERO ROCHER 100 G,0.00802139,3,0,0,
FISH,1,10027,GALARETKI FRUTINA 200GR,0.013368984,5,0,0,
FISH,1,10454,GOFRY KOKOS 100,0.155080214,58,0,0,
FISH,1,10687,GOFRY SEZAM 100 G,0.184491979,69,0,0,
FISH,1,10452,GOFRY SLODKIE 100 G,0.390374332,146,0,0,
FISH,1,13943,GOPL CZEKOLADA GORZKA 90 G,0.363636364,136,0,0,
FISH,1,1290,GOPL CZEKOLADA MLECZNA 90G,0.481283422,180,0,0,
FISH,1,10205,GOPL CZEKOLADA NADZ TRUSKAWKI 88 G,0.013368984,5,0,0,
FISH,1,6229,GOPL FIGORKA PLASKA 30 G,0.799465241,299,0,0,
FISH,1,7899,GOPL PRALINY JEY ME 27 G,0.005347594,2,0,0,
FISH,1,18187,GOPL.CUKIERKI MIETA 90G,0.173796791,65,0,0,
FISH,1,17971,GOPL.LANDRYNY BRANDO 90G,0.085561497,32,0,0,
FISH,1,3017,GRZESKI  TOFFI 48 G,0.192513369,72,0,0,
FISH,1,18220,GRZESKI B/CZEKOL DZIEL,0.668449198,250,0,0,
FISH,1,18221,GRZESKI MEGA KAKAO,0.64171123,240,0,0,
FISH,1,7864,GRZESKI MEGA W CZEKOLADZIE 48 G,0.590909091,221,0,0,
FISH,1,17933,GRZESKI W CZEKOLADZIE 36 G,1.219251337,456,0,0,
FISH,1,8093,GUMA MOIST,0.168449198,63,0,0,
FISH,1,8062,GUMA PUSH,0.125668449,47,0,0,
FISH,1,8063,GUMA ROSPUSZCZALNA SZCZELAJACA WAIRDS,0.096256684,36,0,0,
FISH,1,7843,GUMA ROZPUSZCZALNA KREDKA,0.106951872,40,0,0,
FISH,1,8310,HALLOW FIZZ,0.013368984,5,0,0,
FISH,1,15888,HARIBO BARBECUE 100 G,0.016042781,6,0,0,
FISH,1,2234,HERBATNIKI BE BE 16G,0.636363636,238,0,0,
FISH,1,10592,HERBATNIKI FAMILIJNE MURZYNKI 200 G,0.032085561,12,0,0,
FISH,1,8951,HERBATNIKI MALTANKI 80G LAJK,0.200534759,75,0,0,
FISH,1,5408,HERBATNIKI PETIT BEURRE 220G KRAKUSKI,0.010695187,4,0,0,
FISH,1,9969,HERBATNIKI TEA BISCUITS 400GR,0.021390374,8,0,0,
FISH,1,16752,HET 134 G,0.013368984,5,0,0,
FISH,1,6074,JACOBS VELVET  100G ROSP.SLOIK,0.013368984,5,0,0,
FISH,1,5738,JAJKO Z NIESPODZ FCB,0.026737968,10,0,0,
FISH,1,1963,JAJKO Z NIESPODZ.BARBIE MAXCO 22G,0.005347594,2,0,0,
FISH,1,5876,JAJKO Z NIESPODZIANKA,0.342245989,128,0,0,
FISH,1,8288,JAJKO Z NIESPODZIANKA,0.026737968,10,0,0,
FISH,1,10358,JOGURT MASCARPONE 130 G MANGO,0.002673797,1,0,0,
FISH,1,10357,JOGURT MASCARPONE 130 G TRUSKAWKA,0.002673797,1,0,0,
FISH,1,10356,JOGURT MASCARPONE 130 WISNIA,0.010695187,4,0,0,
FISH,1,19363,KALENDARZ ADWENTOWY,0.010695187,4,0,0,
FISH,1,7039,KAMIS SUSZONE POMIDORY 15 G,0.010695187,4,0,0,
FISH,1,8671,KARTY,0.069518717,26,0,0,
FISH,1,3044,KINDER CHOCOLATE 100G,0.22459893,84,0,0,
FISH,1,2740,KINDER CHOCOLATE 50G,0.449197861,168,0,0,
FISH,1,8965,KINDER JAJKA 120 G,0.005347594,2,0,0,
FISH,1,2016,KINDER JAJKO JOY,0.86631016,324,0,0,
FISH,1,6695,KINDER PINGUI CARAMEL 30 G,0.016042781,6,0,0,
FISH,1,6130,KINDER SURPRISE ZEST. SWIAT,0.024064171,9,0,0,
FISH,1,4355,KNORR FIX SPAGHETTI BOLOGNESE EXTRA,0.072192513,27,0,0,
FISH,1,10123,KNORR G.K. GROCHOWA Z GRZANKAMI,0.018716578,7,0,0,
FISH,1,19046,KOPIKO CUKIERKI 100 G,0.013368984,5,0,0,
FISH,1,10017,KRAKERSY MIX SOLONE 100GR,0.045454545,17,0,0,
FISH,1,2536,KRAKERSY SUPER 180G LAJKONIK,0.00802139,3,0,0,
FISH,1,6587,KRAZKI ORKISZOWE 60 G,0.029411765,11,0,0,
FISH,1,7505,KREM NUTELLA 230 G,0.072192513,27,0,0,
FISH,1,7464,KUBUS 0.9 L BANAN+TRUS,0.077540107,29,0,0,
FISH,1,3010,KUBUS WOTER 0.5 L GRUSZKA,0.179144385,67,0,0,
FISH,1,10383,KUFEREK Z CUKIERKAMI 150 G,0.00802139,3,0,0,
FISH,1,17850,KULE RUMOWE,0.435828877,163,0,0,
FISH,1,8085,KWAS CHLEBOWY 1 L,0.005347594,2,0,0,
FISH,1,6046,LALECZKA,0.002673797,1,0,0,
FISH,1,3155,LANDRYNY JUMI 100 G MIETA,0.024064171,9,0,0,
FISH,1,7602,LEP NA MUCHY BROS,0.00802139,3,0,0,
FISH,1,8307,LIZAK BABA JAGA,0.010695187,4,0,0,
FISH,1,8464,LIZAK BALWANEK,0.048128342,18,0,0,
FISH,1,8465,LIZAK CHOINKA,0.085561497,32,0,0,
FISH,1,8308,LIZAK DYNIA,0.056149733,21,0,0,
FISH,1,16971,LIZAK KULKA KOLOR,0.005347594,2,0,0,
FISH,1,17603,LIZAK LOVE,0.221925134,83,0,0,
FISH,1,1798,LIZAK NIM 2,0.061497326,23,0,0,
FISH,1,1800,LIZAK NIM 2,0.045454545,17,0,0,
FISH,1,4386,LIZAK SMOCZEK 1 SZT,1.034759358,387,0,0,
FISH,1,8160,LIZAK ZELOWY HORROR,0.005347594,2,0,0,
FISH,1,15870,LODY CADENZA 0.9 L,0.013368984,5,0,0,
FISH,1,10786,LODY CIEPLE 40 SZT,0.040106952,15,0,0,
FISH,1,10997,LODY CIEPLE DUZE 24,0.719251337,269,0,0,
FISH,1,7492,MAR RAMA 450 G.,0.005347594,2,0,0,
FISH,1,9048,MARCHEW Z GROSZKIEM 290 G FRUBEX,0.042780749,16,0,0,
FISH,1,6006,MENTOS RAINBOW 37.5 G,0.106951872,40,0,0,
FISH,1,19374,MIESZANKA STUDENCKA 100 G,0.016042781,6,0,0,
FISH,1,10272,MIGDALY W CZEKOLADZIE 70 G EURO,0.013368984,5,0,0,
FISH,1,10384,MIKO?AJ DEKORACYJNY 60 G FOLIA,0.00802139,3,0,0,
FISH,1,10390,MIKO?AJ SANIE 40 G FOLIA,0.00802139,3,0,0,
FISH,1,19397,MIKO?AJ ZAWIESZKA 12.5 G,0.005347594,2,0,0,
FISH,1,4220,MILKA 100G COLLAGE,0.010695187,4,0,0,
FISH,1,19449,MILKA 100GR BIALA CZEKOLADA,0.082887701,31,0,0,
FISH,1,15322,MILKA 100GR CARAMEL,0.002673797,1,0,0,
FISH,1,19448,MILKA 100GR YOGHURT,0.077540107,29,0,0,
FISH,1,7783,MILKA 276 G PENUT+CARAMEL,0.013368984,5,0,0,
FISH,1,19360,MILKA 300 G OREO,0.037433155,14,0,0,
FISH,1,9600,MILKA BATON 26 GCRUNH,0.056149733,21,0,0,
FISH,1,15895,MILKA CARAMEL 100G,0.00802139,3,0,0,
FISH,1,4044,MILKA CIASTKA CHOC 150 G,0.013368984,5,0,0,
FISH,1,9880,MILKA CZEK 90 G PEANUT CARAMEL,0.010695187,4,0,0,
FISH,1,4716,MILKA CZEK COLLAGE 93 G,0.032085561,12,0,0,
FISH,1,2289,MILKA CZEK. 250 G WHOLE NUTS,0.005347594,2,0,0,
FISH,1,8306,MILKA CZEK.NADZ 37 G,0.125668449,47,0,0,
FISH,1,256,MILKA CZEK.ORZECHOWA 100G,0.101604278,38,0,0,
FISH,1,6398,MILKA CZEK.TRUSKAW 100G,0.14973262,56,0,0,
FISH,1,6565,MILKA CZEKOL BUBLY 95G,0.024064171,9,0,0,
FISH,1,16966,MILKA CZEKOL.100 G Z OREO,0.088235294,33,0,0,
FISH,1,16662,MILKA CZEKOLADA DAIM 100 G,0.005347594,2,0,0,
FISH,1,269,MILKA CZEKOLADA LACIATA 100G,0.050802139,19,0,0,
FISH,1,255,MILKA CZEKOLADA MLECZNA 100G,0.064171123,24,0,0,
FISH,1,6812,MILKA MILKINIS 100G,0.013368984,5,0,0,
FISH,1,9675,MILKA MLECZNA 250 G,0.013368984,5,0,0,
FISH,1,3604,MLECZKO ALPEJSKIE   CZEKOLAD.330 G MILKA,0.018716578,7,0,0,
FISH,1,4216,MLECZKO ALPEJSKIE  330 G WANILIA,0.018716578,7,0,0,
FISH,1,17799,MLECZKO ALPEJSKIE CARAMEL 350 G,0.002673797,1,0,0,
FISH,1,8694,MLECZKO DOBOSZ 400G,0.005347594,2,0,0,
FISH,1,3048,NAP AQA PLUS 1.5 L GAZ JAB+PIGWA,0.328877005,123,0,0,
FISH,1,6687,O WAFLE MEGA GRZESKI W CZEKOL.48 GROZNE,0.943850267,353,0,0,
FISH,1,8915,ODRA DUETKA FAMIL PIANKA 400G POMAR,0.018716578,7,0,0,
FISH,1,8067,ORANZADA W PROSZKU ROZEK,0.983957219,368,0,0,
FISH,1,5649,ORANZADA W PROSZKU SUPER,0.737967914,276,0,0,
FISH,1,7990,PALUSZKI BESK. 70G,0.732620321,274,0,0,
FISH,1,1982,PALUSZKI JUNIOR 250 G,0.016042781,6,0,0,
FISH,1,7203,PALUSZKI LAJKONIK Z SEZAMEM 150 G,0.010695187,4,0,0,
FISH,1,6942,PAP LM LINK BLU,0.374331551,140,0,0,
FISH,1,756,PETIT BERRY 50G KRAKUSKI BAHLSEN,0.187165775,70,0,0,
