Lp,PKod,Pavarage_stock,Pgroup,Pname,Psale,Rotation_in_days,Rotation_in_times,_id,p_sale_in_time
1,6789,0,FISH,ZELKI 400G SERDUSZKA,0,NaN,NaN,61ee037d8281e78e240feb36,0
1,18690,0,FISH,ZELKI STICK 75 G,0,NaN,NaN,61ee037d8281e78e240feb4e,0
1,3675,0,FISH,ZNICZ,0,NaN,NaN,61ee037d8281e78e240feb5f,0
1,19193,0,FISH,ZNICZ,0,NaN,NaN,61ee037d8281e78e240feb60,0
1,7228,0,TABLETS,TABLETKI LOKOMARIN 15,6,0,,61ee037d8281e78e240feb77,0.016042781
1,19082,0,TABLETS,TABLETKI NUROFEN 10SZTULTRA,9,0,,61ee037d8281e78e240feb79,0.024064171
1,17107,0,TABLETS,TABLETKI STREPSILS 8 SZT,15,0,,61ee037d8281e78e240feb7e,0.040106952
1,14475,0,TABLETS,TABLETKI WITAMIN C,3,0,,61ee037d8281e78e240feb82,0.00802139
1,9274,6,TABLETS,ASPIRYN ULTRA 2 SZT,42,53.42857143,7,61ee037d8281e78e240feb8c,0.112299465
1,15822,0,TABLETS,GAZA OPATRUNKOWA,0,NaN,NaN,61ee037d8281e78e240feb95,0
1,1219,0,TABLETS,TABLETKI NUROFEN 6SZT,0,NaN,NaN,61ee037d8281e78e240febbe,0
1,281,0,VEGETABLES,KT KAPUSTA WLOSKA,2.03,0,,61ee037d8281e78e240fec10,0.005427807
1,10,0,VEGETABLES,KT ORZECH FISTASZKI LUZ,2.82,0,,61ee037d8281e78e240fec1d,0.007540107
1,6100,0,VEGETABLES,KT POMIDOR KOKTAILOWY 250 G,37,0,,61ee037d8281e78e240fec23,0.098930481
1,1545,0,VEGETABLES,KT ZIEMNIAKI KG,2498.44,0,,61ee037d8281e78e240fec3f,6.680318182
1,9847,0,VEGETABLES,SKORUPKA BURACZKI 385G WIORKI,224,0,,61ee037d8281e78e240fec4a,0.598930481
1,6820,0,VEGETABLES,SMAK MAK SUROWKA TRIO 400G,2,0,,61ee037d8281e78e240fec52,0.005347594
1,9674,0,VEGETABLES,SMAK MAK SURWKA TRIO 350 G,1,0,,61ee037d8281e78e240fec53,0.002673797
1,812,0,VEGETABLES,SUROWKA WIEJSKA KUBEK,11,0,,61ee037d8281e78e240fec59,0.029411765
1,12413,0,VEGETABLES,SWIEZA SA?ATA 160 G,4,0,,61ee037d8281e78e240fec5a,0.010695187
1,8640,0,VEGETABLES,SZPINAK 250G,9,0,,61ee037d8281e78e240fec5b,0.024064171
1,17534,0.53,VEGETABLES,KT LIMONKA SZT.,0.08,2618,0.142857143,61ee037d8281e78e240fec60,0.000200535
1,15898,1,VEGETABLES,KT MELON SZT,1,374,1,61ee037d8281e78e240fec67,0.002673797
1,9379,1,VEGETABLES,HARIBO 100G DZOWNICE,5,74.8,5,61ee037d8281e78e240fec7d,0.013368984
1,19259,0,VEGETABLES,DZEM AGRESTOWY W/S 320 G,0,NaN,NaN,61ee037d8281e78e240fec8e,0
1,3377,0,FISH,WEDEL BATON OKI  27 G,0,NaN,NaN,61ee037d8281e78e240fead8,0
1,13400,0,FISH,WEDEL DELCINO W POL.30G,0,NaN,NaN,61ee037d8281e78e240feb02,0
1,17393,0,FISH,ZABAWKA Z CUKIERKAMI 30 G,0,NaN,NaN,61ee037d8281e78e240feb24,0
1,2091,0,FISH,ZAJAC DUZY 190 G,0,NaN,NaN,61ee037d8281e78e240feb2c,0
1,3052,0,FISH,ZBYSZKO 3 CYTR COCTAIL 1.75 L N/G,0,NaN,NaN,61ee037d8281e78e240feb33,0
1,7279,0,FISH,ZELKI ATTACK 100G,0,NaN,NaN,61ee037d8281e78e240feb3b,0
1,18912,0,FISH,ZELKI HARIBO 100 G,0,NaN,NaN,61ee037d8281e78e240feb3d,0
1,18689,0,FISH,ZELKI ZOZOLE 75 G RAIN,0,NaN,NaN,61ee037d8281e78e240feb4f,0
1,8714,0,FISH,ZEST.?WI?TECZNY 80GR,0,NaN,NaN,61ee037d8281e78e240feb51,0
1,4734,0,FISH,ZESTAW KINDER PLUSZAK,0,NaN,NaN,61ee037d8281e78e240feb53,0
1,19192,0,FISH,ZNICZ,0,NaN,NaN,61ee037d8281e78e240feb61,0
1,5681,2,TABLETS,VITAFIZZ MULTIVITAMINA,6,124.6666667,3,61ee037d8281e78e240feb88,0.016042781
1,15552,2,TABLETS,PLASTER POLSKI LEK DO CIECIA 6 CM,13,57.53846154,6.5,61ee037d8281e78e240feb8b,0.034759358
1,9645,0,TABLETS,PLASTER 1M X 8 CM VISTOPLAST,0,NaN,NaN,61ee037d8281e78e240feb99,0
1,275,0,VEGETABLES,KT GREJFRUT,32.83,0,,61ee037d8281e78e240fec06,0.087778075
1,16066,0,VEGETABLES,KT SLIWKA KG,404.65,0,,61ee037d8281e78e240fec30,1.08194385
1,295,0,VEGETABLES,KT WLOSZCZYZNA TACKA,316,0,,61ee037d8281e78e240fec3b,0.844919786
1,7910,0,VEGETABLES,PUDL ESENSJA POMIDOROWA 200G,3,0,,61ee037d8281e78e240fec48,0.00802139
1,9850,0,VEGETABLES,SKORUPKA KAPUSTA CZERWONA 0.5,32,0,,61ee037d8281e78e240fec4c,0.085561497
1,16912,0,VEGETABLES,KANAPKA,0,NaN,NaN,61ee037d8281e78e240fec96,0
1,5924,0,FISH,WAFLE RYZOWE 100 G,0,NaN,NaN,61ee037d8281e78e240feab8,0
1,17381,0,FISH,WAWEL CZEKOL KASZTANKI,0,NaN,NaN,61ee037d8281e78e240feac6,0
1,3658,0,FISH,WAWEL CZEKOL TRUSKAWKA 100 G,0,NaN,NaN,61ee037d8281e78e240feac8,0
1,3058,0,FISH,WEDEL BATONIK OKI 27 G,0,NaN,NaN,61ee037d8281e78e240feadb,0
1,18952,0,FISH,WEDEL CZEKOL.100G KARMEL,0,NaN,NaN,61ee037d8281e78e240feaf3,0
1,7009,0,FISH,WEDEL PTASIE CREM BRULE 380 G,0,NaN,NaN,61ee037d8281e78e240feb08,0
1,1965,0,FISH,ZABAWKA BACZEK,0,NaN,NaN,61ee037d8281e78e240feb1f,0
1,6788,0,FISH,ZELKI 400G DZDZOWNICE,0,NaN,NaN,61ee037d8281e78e240feb35,0
1,8764,0,FISH,ZELKI JOJO LIKE RED 90 G,0,NaN,NaN,61ee037d8281e78e240feb42,0
1,18688,0,FISH,ZELKI ROLET HARIBO 25G,0,NaN,NaN,61ee037d8281e78e240feb4c,0
1,8787,0,FISH,ZEST.SWIATECZNY 145GR,0,NaN,NaN,61ee037d8281e78e240feb50,0
1,18742,0,TABLETS,OPASKA ELASTYCZNA 5M* 12 CM,5,0,,61ee037d8281e78e240feb68,0.013368984
1,15821,0,TABLETS,BANDAZ 4 M,0,NaN,NaN,61ee037d8281e78e240feb8e,0
1,12764,0,TABLETS,PLASTER POLOVIS PLUS 5M,0,NaN,NaN,61ee037d8281e78e240feb9f,0
1,17115,0,TABLETS,PLASTER UNIWERSALNY 20 SZT,0,NaN,NaN,61ee037d8281e78e240feba2,0
1,16755,0,TABLETS,PLUSZ MAGNEZ 43 G,0,NaN,NaN,61ee037d8281e78e240feba4,0
1,7266,0,TABLETS,TABLETKI ALKA PRIM 2 SZT,0,NaN,NaN,61ee037d8281e78e240febae,0
1,17111,0,TABLETS,TABLETKI SYROP GARDARIN,0,NaN,NaN,61ee037d8281e78e240febca,0
1,16241,0,TABLETS,TABLETKI VERDIN COMPLEX10 SZT,0,NaN,NaN,61ee037d8281e78e240febd3,0
1,16550,0,PHONES_ADJUSTMENTS,ENERGIA ELEKTRYCZNA  STAN.MIESNE GOSTY?,0,NaN,NaN,61ee037d8281e78e240febe3,0
1,7698,0,VEGETABLES,FASOLA CZERWONA 400 G,4,0,,61ee037d8281e78e240febed,0.010695187
1,7647,0,VEGETABLES,KT AGREST PUDE?KO,1,0,,61ee037d8281e78e240febf4,0.002673797
1,18509,0,VEGETABLES,KT CEBULA OBRANA MLODA KG,65.11,0,,61ee037d8281e78e240febff,0.174090909
1,285,0,VEGETABLES,KT GRUSZKI KG,341.78,0,,61ee037d8281e78e240fec07,0.913858289
1,10032,0,VEGETABLES,KT KAPUSTA WLOSKA SZT,11,0,,61ee037d8281e78e240fec11,0.029411765
1,283,0,VEGETABLES,KT MANDARYNKA LUZ,365.77,0,,61ee037d8281e78e240fec17,0.978005348
1,16411,0,VEGETABLES,KT PAPRYKA POLNA KG,37.38,0,,61ee037d8281e78e240fec1f,0.099954545
1,19918,0,VEGETABLES,KT RZODKIEWKA PECZEK,406,0,,61ee037d8281e78e240fec2c,1.085561497
1,8443,0,VEGETABLES,KT SZCZYPIOREK Z CEBULKA,175,0,,61ee037d8281e78e240fec33,0.467914439
1,4380,0,VEGETABLES,KT TRUSKAWKI PUDE?KO 250 G,9,0,,61ee037d8281e78e240fec38,0.024064171
1,141,1,VEGETABLES,KT POMIDOR KOKTAJLOWY GALAZKA 500G,1,374,1,61ee037d8281e78e240fec68,0.002673797
1,8638,4,VEGETABLES,ROSZPONKA 100 G,11,136,2.75,61ee037d8281e78e240fec76,0.029411765
1,16778,0,VEGETABLES,CIECIORKA 425 G BONDUELLE,0,NaN,NaN,61ee037d8281e78e240fec8c,0
1,5285,0,VEGETABLES,JOGURT ZOOT NATURALNY DO PICIA 200 G,0,NaN,NaN,61ee037d8281e78e240fec95,0
1,18687,0,FISH,WAFLE PRINCES LONG,0,NaN,NaN,61ee037d8281e78e240feab3,0
1,1857,0,FISH,WEDEL BARYLKI 200G,0,NaN,NaN,61ee037d8281e78e240fead7,0
1,6829,0,FISH,WAWEL CZEK  KROWKA 100 G,0,NaN,NaN,61ee037d8281e78e240feac0,0
1,6094,0,FISH,WAWEL CZEKOL Z GALARETKA 100G,0,NaN,NaN,61ee037d8281e78e240feac9,0
1,4893,0,FISH,WAWEL CZEKOL.FRESFRUITY 100 G,0,NaN,NaN,61ee037d8281e78e240feace,0
1,6772,0,FISH,WEDEL BATON TIRAMISU,0,NaN,NaN,61ee037d8281e78e240feada,0
1,19424,0,FISH,WEDEL BOMB.119 G,0,NaN,NaN,61ee037d8281e78e240feadd,0
1,4248,0,FISH,WINO DOLCERO 0.75 L RED PWYT,0,NaN,NaN,61ee037d8281e78e240feb17,0
1,9993,0,FISH,ZAJAC 60GR CZEKOLADOWY,0,NaN,NaN,61ee037d8281e78e240feb29,0
1,18967,0,FISH,ZELKI MR FROOTS 90 G,0,NaN,NaN,61ee037d8281e78e240feb46,0
1,4543,0,FISH,ZELKI SMIEJZELKI KWASNE 90 G,0,NaN,NaN,61ee037d8281e78e240feb4d,0
1,1942,0,FISH,ZESTAW SW DUZY DEKORACYJNY,0,NaN,NaN,61ee037d8281e78e240feb58,0
1,19181,0,FISH,ZNICZ MA?Y,0,NaN,NaN,61ee037d8281e78e240feb63,0
1,9358,0,TABLETS,BANDAZ 15 CM *4M,5,0,,61ee037d8281e78e240feb66,0.013368984
1,5501,0,TABLETS,PLASTER-ROLKA 2.5 CM 5 M,9,0,,61ee037d8281e78e240feb6a,0.024064171
1,4625,0,TABLETS,TABLETKI COLGRIP 8 SZT SASZETKI,5,0,,61ee037d8281e78e240feb70,0.013368984
1,9930,0,TABLETS,TABLETKI IBUPROM SASZETKA 2 SZT,116,0,,61ee037d8281e78e240feb75,0.310160428
1,1955,5,TABLETS,TABLETKI POLOPIRYNA MAX 6 T,13,143.8461538,2.6,61ee037d8281e78e240feb87,0.034759358
1,8325,0,TABLETS,TABLETKI ULGIX 15 OCHRONA WATR.,0,NaN,NaN,61ee037d8281e78e240febd1,0
1,16290,0,TABLETS,VITAMUSS MULTIWITAMINA,0,NaN,NaN,61ee037d8281e78e240febdb,0
1,12403,0,TABLETS,WODA UTLENIONA 100 G,0,NaN,NaN,61ee037d8281e78e240febdc,0
1,14233,0,PHONES_ADJUSTMENTS,POMPKA SIMPLUS 5 ZL,4348,0,,61ee037d8281e78e240febe1,11.62566845
1,10410,0,VEGETABLES,DO CUKIER Z POMARANCZA,5,0,,61ee037d8281e78e240febe9,0.013368984
1,16625,0,VEGETABLES,KT BRUKSELKA KG,7.14,0,,61ee037d8281e78e240febfb,0.01907754
1,279,0,VEGETABLES,KT KAPUSTA  WCZESNA SZT,658,0,,61ee037d8281e78e240fec0d,1.759358289
1,1506,0,VEGETABLES,KT KAPUSTA PEKINSKA MLODA SZT,33,0,,61ee037d8281e78e240fec0f,0.088235294
1,9386,0,VEGETABLES,KT KOPEREK ZIELONY CI?TY,661,0,,61ee037d8281e78e240fec15,1.767379679
1,5437,0,VEGETABLES,KT MALINY  FOREMKA,8,0,,61ee037d8281e78e240fec16,0.021390374
1,15732,0,VEGETABLES,KT POMIDORY KOKTAILOWE KUBEK,18,0,,61ee037d8281e78e240fec27,0.048128342
1,10175,0,VEGETABLES,SUROWKA KUBEK 300G,1,0,,61ee037d8281e78e240fec57,0.002673797
1,9320,2,VEGETABLES,WISNIE DRELOWANE 400 G MROZONE,3,249.3333333,1.5,61ee037d8281e78e240fec6d,0.00802139
1,18377,6.72,VEGETABLES,KT CUKINIA KG,25.23,99.61474435,3.754464286,61ee037d8281e78e240fec7a,0.067459893
1,18851,0,VEGETABLES,KAPUSTA 500 G,0,NaN,NaN,61ee037d8281e78e240fec97,0
1,3049,0,FISH,WEDEL CZEK MLECZNA 100G,0,NaN,NaN,61ee037d8281e78e240feae5,0
1,4462,0,FISH,WEDEL CZEKOL.290 G CHRRRUP,0,NaN,NaN,61ee037d8281e78e240feaf5,0
1,1843,0,FISH,WEDEL CZEKOL.BROWNE 290 G,0,NaN,NaN,61ee037d8281e78e240feaf9,0
1,17696,0,FISH,WEDEL CZEKOL.MIX 100G MELON-ARBUZ,0,NaN,NaN,61ee037d8281e78e240feafa,0
1,15997,0,FISH,WEDEL CZEKOL.NADZ.PORZECZKA 100 G,0,NaN,NaN,61ee037d8281e78e240feafc,0
1,5509,0,FISH,WEDEL CZEKOLADA JEDYNA 100G,0,NaN,NaN,61ee037d8281e78e240feaff,0
1,6602,0,FISH,ZABAWKA PIANO,0,NaN,NaN,61ee037d8281e78e240feb20,0
1,1930,0,FISH,ZAJAC MA?Y  SIEDZACY 40 G,0,NaN,NaN,61ee037d8281e78e240feb2f,0
1,18913,0,FISH,ZELKI HARIBO 100G,0,NaN,NaN,61ee037d8281e78e240feb40,0
1,17283,0,FISH,ZELKI NIM 2 100G,0,NaN,NaN,61ee037d8281e78e240feb4a,0
1,18096,0,FISH,ZESTAW SW,0,NaN,NaN,61ee037d8281e78e240feb55,0
1,8323,0,TABLETS,TABLETKI APAP EXTRA 10SZT,32,0,,61ee037d8281e78e240feb6e,0.085561497
1,1505,0,TABLETS,TABLETKI RENNIE ANTACIDUM MOCN.MIETA 24T,7,0,,61ee037d8281e78e240feb7c,0.018716578
1,3082,7,TABLETS,TABLETKI APAP 12 SZT,5,523.6,0.714285714,61ee037d8281e78e240feb85,0.013368984
1,16860,4,TABLETS,TABLETKI STREPSILIS 12 SZT,10,149.6,2.5,61ee037d8281e78e240feb86,0.026737968
1,17187,0,TABLETS,DR VITA WITAMIN C 1000MG,0,NaN,NaN,61ee037d8281e78e240feb93,0
1,3463,0,TABLETS,TABLETKI APAP EXTRA 6 SZT,0,NaN,NaN,61ee037d8281e78e240febaf,0
1,13719,0,TABLETS,TABLETKI ASPIRIN 12SZT,0,NaN,NaN,61ee037d8281e78e240febb2,0
1,7738,0,TABLETS,TABLETKI PANADOL EXTRA 8SZT,0,NaN,NaN,61ee037d8281e78e240febc1,0
1,16362,0,PHONES_ADJUSTMENTS,USLUGA MARKETINGOWA,0,NaN,NaN,61ee037d8281e78e240febe4,0
1,10409,0,VEGETABLES,DO CUKIER ZE CYTRYNA,3,0,,61ee037d8281e78e240febeb,0.00802139
1,15653,0,VEGETABLES,KT OGOREK GRUNTOWY,243.27,0,,61ee037d8281e78e240fec1b,0.650457219
1,17080,0,VEGETABLES,KT RUKOLA SZT,1,0,,61ee037d8281e78e240fec2b,0.002673797
1,1430,0,VEGETABLES,KT SELER LUZ,409.02,0,,61ee037d8281e78e240fec2e,1.093644385
1,17531,0,VEGETABLES,KT SZCZYPIOR DONICZKA,1,0,,61ee037d8281e78e240fec32,0.002673797
1,18360,0,VEGETABLES,KT ZESTAW DO KISZ.OGRKW,4,0,,61ee037d8281e78e240fec3c,0.010695187
1,815,0,VEGETABLES,SUROWKA KUBEK,2,0,,61ee037d8281e78e240fec56,0.005347594
1,9375,0,VEGETABLES,ZELKI HARIBO 85 G MLECZNE MISIE,5,0,,61ee037d8281e78e240fec5f,0.013368984
1,15814,5.33,VEGETABLES,KT CHRZAN KG,14.27,139.6930624,2.677298311,61ee037d8281e78e240fec74,0.03815508
1,4503,9.05,VEGETABLES,KT KAPUSTA CZERWONA KG,29.96,112.9303956,3.311774461,61ee037d8281e78e240fec78,0.080093583
1,9854,2,VEGETABLES,SKORUPKA SALATKA STAROGOST.0.9,16,46.75,8,61ee037d8281e78e240fec7f,0.042780749
1,15803,0.16,VEGETABLES,KT IMBIR KG,2.75,21.11839709,17.70967742,61ee037d8281e78e240fec82,0.007339572
1,5229,0,VEGETABLES,GROCH POLWKI ?USKANY 0.5KG JAPAR,0,NaN,NaN,61ee037d8281e78e240fec90,0
1,3506,0,VEGETABLES,KARMA DO KOTA ARO 100G,0,NaN,NaN,61ee037d8281e78e240fec98,0
1,7819,0,VEGETABLES,KNORR G.K DANIE KLOPSIKI,0,NaN,NaN,61ee037d8281e78e240fec9b,0
1,16798,0,VEGETABLES,KT KASZTANY JADALNE KG,0,NaN,NaN,61ee037d8281e78e240feca8,0
1,4067,0,VEGETABLES,MIX SALATOWY 150 G,0,NaN,NaN,61ee037d8281e78e240fecc2,0
1,16866,0,VEGETABLES,KT KALENDRA ZIELONA  DONICZKA,0,NaN,NaN,61ee037d8281e78e240feca7,0
1,18111,0,VEGETABLES,KT JAB?KO ZIELONE SZT,0,NaN,NaN,61ee037d8281e78e240feca5,0
1,7821,0,VEGETABLES,KNORR G.K RYZ Z CARY I WARZYWA,0,NaN,NaN,61ee037d8281e78e240fec9c,0
1,15802,0.75,VEGETABLES,KT BAK?AZANY KG,0,NaN,NaN,61ee037d8281e78e240fec9e,0
1,18116,0,VEGETABLES,KT SALATA RZYMSKA,0,NaN,NaN,61ee037d8281e78e240fecba,0
1,18679,1,VEGETABLES,KT WISNIA KG,0,NaN,NaN,61ee037d8281e78e240fecbf,0
1,18389,0,VEGETABLES,OGORKI KONS.0.9  GLOBAL,0,NaN,NaN,61ee037d8281e78e240fecc6,0
1,12783,0,VEGETABLES,PODGRZYBEK SUSZONY 40 G,0,NaN,NaN,61ee037d8281e78e240feccc,0
1,3794,0,VEGETABLES,SALATKA LISNER SLEDZIOWA Z PSTRAG150 G,0,NaN,NaN,61ee037d8281e78e240fecd6,0
1,12414,0,VEGETABLES,SWIEZA SA?ATA 160 G.GRZE?KOWIAK,0,NaN,NaN,61ee037d8281e78e240fece7,0
1,18372,0,VEGETABLES,CYDR 0.4 ML LUBELSKI,15,0,,61ee037d8281e78e240fed01,0.040106952
1,46,0,VEGETABLES,SZAMPAN SOWIETSKOJE IGRIST.0.7 L,144,0,,61ee037d8281e78e240fed09,0.385026738
1,7889,0,VEGETABLES,WINO ISTRA 1 L PECH,2,0,,61ee037d8281e78e240fed21,0.005347594
1,8596,0,VEGETABLES,WINO MUSUJACE 0.75 BLU,1,0,,61ee037d8281e78e240fed2f,0.002673797
1,1354,0,VEGETABLES,WINO CHERNI CZ/SLODKIE 0.75 L,0,NaN,NaN,61ee037d8281e78e240fed8f,0
1,2128,0,VEGETABLES,WINO CIOCIOSAN BIANCO 1 L,0,NaN,NaN,61ee037d8281e78e240fed98,0
1,7941,0,VEGETABLES,WINO JULIA P/WYT 0.75 BIALE,0,NaN,NaN,61ee037d8281e78e240fedb9,0
1,12917,0,VEGETABLES,WINO KADARKA 1 L CZERW P/S?ODKIE,0,NaN,NaN,61ee037d8281e78e240fedbc,0
1,6138,1,VEGETABLES,WINO KADARKA Z ROZA BIA?E 0.75 ML,0,NaN,NaN,61ee037d8281e78e240fedc2,0
1,6137,0,VEGETABLES,WINO KADARKA Z ROZA ROZOWE 0.75 ML,0,NaN,NaN,61ee037d8281e78e240fedc3,0
1,10045,0,VEGETABLES,WINO MANHATAN 0.75 SLODKIE,0,NaN,NaN,61ee037d8281e78e240fedcb,0
1,18975,0,VEGETABLES,WINO MO?DAWIA BIA?E S?ODKIE 0.7 L,0,NaN,NaN,61ee037d8281e78e240fedd7,0
1,4652,0,VEGETABLES,WINO S?ON.KRAINA B/P?S 0.75 ML,0,NaN,NaN,61ee037d8281e78e240fedf2,0
1,12529,0,VEGETABLES,WINO SPECIAL RASPBERRY 0.75,0,NaN,NaN,61ee037d8281e78e240fedf6,0
1,789,0,VEGETABLES,WINO TOTINO BIANCO 14.5 % 1 L,0,NaN,NaN,61ee037d8281e78e240fedfc,0
1,16367,0,VODKA_ALCOHOL,NAP SPIR  ABSOLWENT CYTR.01,589,0,,61ee037d8281e78e240fee0e,1.57486631
1,18814,0,VODKA_ALCOHOL,NAP SPIR POMARAN?CZWKA 0.1 L 30%,6,0,,61ee037d8281e78e240fee1e,0.016042781
1,16925,0,VODKA_ALCOHOL,NAP SPIR SOPLICA ORZECH.LASK 0.2 L 36%,2,0,,61ee037d8281e78e240fee26,0.005347594
1,18544,0,VODKA_ALCOHOL,NAP SPIR SOPLICA WISNIOWA 0.5 L,49,0,,61ee037d8281e78e240fee2a,0.131016043
1,16486,0,VODKA_ALCOHOL,WODKA DEBOWA 0.7 +UCHO,1,0,,61ee037d8281e78e240fee55,0.002673797
1,12405,0,VODKA_ALCOHOL,WODKA KRUPNIK PREMIUM 0.2L,235,0,,61ee037d8281e78e240fee5d,0.628342246
1,1745,0,VODKA_ALCOHOL,WODKA LUKSUSOWA 0.7L,3,0,,61ee037d8281e78e240fee61,0.00802139
1,8544,0,VODKA_ALCOHOL,WODKA WYBOROWA 0.2 PORZECZKA 30%,5,0,,61ee037d8281e78e240fee72,0.013368984
1,8673,1,VODKA_ALCOHOL,NAP SPIR SOPLICA USZLA..SLIWKA 0.5 L,1,374,1,61ee037d8281e78e240fee88,0.002673797
1,15897,0,VEGETABLES,KT KOKOS SZT,0,NaN,NaN,61ee037d8281e78e240fecab,0
1,15772,0,VEGETABLES,KT NEKTARYNKA  SZT,0,NaN,NaN,61ee037d8281e78e240fecb2,0
1,15312,0,VEGETABLES,KT POR TACKA,0,NaN,NaN,61ee037d8281e78e240fecb7,0
1,4066,0,VEGETABLES,MIX SALATKOWY 150 G,0,NaN,NaN,61ee037d8281e78e240fecc1,0
1,17957,0,VEGETABLES,RYZ PREPAROWANY,0,NaN,NaN,61ee037d8281e78e240fecd2,0
1,17955,0,VEGETABLES,SALATKA GRECKA 0.9 L,0,NaN,NaN,61ee037d8281e78e240fecd3,0
1,18962,0,VEGETABLES,SA?ATKA GRZESKOWIAK,0,NaN,NaN,61ee037d8281e78e240fecdb,0
1,16377,5,VEGETABLES,SELER NACIOWY PAKOWANY,0,NaN,NaN,61ee037d8281e78e240fecdd,0
1,1729,0,VEGETABLES,SZ BURAKI 3 KG,0,NaN,NaN,61ee037d8281e78e240fece9,0
1,12014,0,VEGETABLES,SZAMPAN MICHEL ANGELO 0.75,3,0,,61ee037d8281e78e240fed08,0.00802139
1,19445,0,VEGETABLES,WINO ELSOL CZ/P?S? 0.75 L,6,0,,61ee037d8281e78e240fed18,0.016042781
1,4226,0,VEGETABLES,WINO FRESCO 750 ML ROZOWE MUS. PL/SLOD,7,0,,61ee037d8281e78e240fed19,0.018716578
1,9306,2,VEGETABLES,WINO MOGEN DAVID 0.75 PEACH,2,374,1,61ee037d8281e78e240fed51,0.005347594
1,19380,0,VEGETABLES,GRZANIEC SWOJSKI 1 L,0,NaN,NaN,61ee037d8281e78e240fed61,0
1,8388,0,VEGETABLES,LIKIER KROWKA  MLECZNA 0.5,0,NaN,NaN,61ee037d8281e78e240fed69,0
1,13938,0,VEGETABLES,WINO ASTI 0.75 MUSUJ.MARTINI,0,NaN,NaN,61ee037d8281e78e240fed79,0
1,4269,0,VEGETABLES,WINO BARON 0.75 L P/WYTR,0,NaN,NaN,61ee037d8281e78e240fed7c,0
1,5046,0,VEGETABLES,WINO EGRI BIKAWER CZ/WYTR 0.75 L,0,NaN,NaN,61ee037d8281e78e240feda1,0
1,4851,2,VEGETABLES,WINO ELSOL 0.75 L BIA/PW,0,NaN,NaN,61ee037d8281e78e240feda2,0
1,16049,0,VEGETABLES,WINO GRZANE KARTON 1 L,0,NaN,NaN,61ee037d8281e78e240fedb2,0
1,16199,0,VEGETABLES,WINO GRZANE STAROTORUNS. 1L,0,NaN,NaN,61ee037d8281e78e240fedb4,0
1,14835,0,VEGETABLES,WINO KADARKA ROSFIELD 0.75LCZ/PS,0,NaN,NaN,61ee037d8281e78e240fedc0,0
1,15416,0,VEGETABLES,WINO LABIRYNT 0.75 P/WYTRAWNE,0,NaN,NaN,61ee037d8281e78e240fedc8,0
1,7014,0,VEGETABLES,WINO MERLOT 0.7 CZER/PO?WYTRAWNE,0,NaN,NaN,61ee037d8281e78e240fedd2,0
1,4302,0,VEGETABLES,WINO MUSUJACE 0.7 ML GIOWANI P/S?,0,NaN,NaN,61ee037d8281e78e240fede0,0
1,4654,0,VEGETABLES,WINO SLON KRAINA CZ/PLSL.0.75 ML MO?DAW,0,NaN,NaN,61ee037d8281e78e240fedf1,0
1,7003,0,VODKA_ALCOHOL,METAXA 0.7 L HONEY,1,0,,61ee037d8281e78e240fee0c,0.002673797
1,4303,0,VODKA_ALCOHOL,NAP SPIR ZO?ADKOWA Z MIETA 0.1 ML,292,0,,61ee037d8281e78e240fee35,0.780748663
1,9402,0,VODKA_ALCOHOL,PLAY 5 ZL,1,0,,61ee037d8281e78e240fee3a,0.002673797
1,6933,0,VODKA_ALCOHOL,WODKA 1906 0.1 ML,1418,0,,61ee037d8281e78e240fee48,3.79144385
1,1127,0,VODKA_ALCOHOL,WODKA CZYSTA DE LUXE 40% 0.7L,13,0,,61ee037d8281e78e240fee53,0.034759358
1,10342,0,VODKA_ALCOHOL,WODKA WALET 0.1 40%,12,0,,61ee037d8281e78e240fee6e,0.032085561
1,12886,0,VODKA_ALCOHOL,WODKA ZUBRWKA BIA?A 0.5 L,404,0,,61ee037d8281e78e240fee80,1.080213904
1,17404,1,VODKA_ALCOHOL,BRENDY PLISKA 0.5 L,1,374,1,61ee037d8281e78e240fee86,0.002673797
1,16130,0,VEGETABLES,KT MANGO SZT,0,NaN,NaN,61ee037d8281e78e240fecaf,0
1,17083,0,VEGETABLES,PODGRZYBEK BRUNATNY,0,NaN,NaN,61ee037d8281e78e240fecca,0
1,6198,0,VEGETABLES,SUROWKA GRZESKOWIAK TACKA,0,NaN,NaN,61ee037d8281e78e240fece5,0
1,1730,0,VEGETABLES,SZ CEBULA CZERWONA 5 KG,0,NaN,NaN,61ee037d8281e78e240feceb,0
1,1731,0,VEGETABLES,SZ DANON GRATKA 115 G,0,NaN,NaN,61ee037d8281e78e240fecee,0
1,18526,0,VEGETABLES,US?.MANR POR008281IDNK201421318946,0,NaN,NaN,61ee037d8281e78e240fecf8,0
1,1332,0,VEGETABLES,WINO BARON CZ/P?S? 0.75 L,2,0,,61ee037d8281e78e240fed0b,0.005347594
1,9643,0,VEGETABLES,WINO SPECJA? 0.75 CHERRY,2,0,,61ee037d8281e78e240fed3b,0.005347594
1,19237,21,VEGETABLES,WINO NERO 0.75 CZ P/WYT,3,2618,0.142857143,61ee037d8281e78e240fed4e,0.00802139
1,2493,0,VEGETABLES,BRENDY BUDAFOK  0.7 +KIELISZKI 2 SZT,0,NaN,NaN,61ee037d8281e78e240fed5a,0
